NUM_VENDA,ID_LAN,NUM_DOCUMENTO,COD_COLIGADA,COD_EMPREENDIMENTO,CODTDO,ChaveCliente,DATAVENCIMENTO,DATABAIXA,VALOR_LIQUIDO,VALORBAIXA,SALDO,CM,STATUS_PAGAMENTO,DIAS_ATRASO,FAIXA_ATRASO,ENCARGOS
36113,103668,DOC-3359,19,858,20,6-8121,2024-03-15,2024-03-15,2464.38,2464.38,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
70692,103669,DOC-5720,10,785,20,4-1044,2024-10-28,2024-11-25,5947.03,2096.91,3850.12,25.59,Baixado parcialmente,28,Fase 1 - 01 a 29 dias,195.23
15564,103670,DOC-4008,17,792,20,6-9700,2025-10-05,2026-03-01,1984.63,1395.91,588.72,72.56,Baixado parcialmente,147,Fase 4 - 91+ dias,146.17
96737,103671,DOC-6531,9,684,18,5-4090,2024-01-15,2024-02-07,4157.79,4157.79,0.00,25.77,Baixado,23,Fase 1 - 01 a 29 dias,106.70
88779,103672,DOC-9894,23,683,20,4-2238,2025-01-15,2025-12-22,5056.85,3072.44,1984.41,309.02,Baixado parcialmente,341,Fase 4 - 91+ dias,704.72
85818,103673,DOC-1574,17,792,20,3-8264,2026-02-10,2026-02-10,6468.16,6468.16,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
60237,103674,DOC-1402,47,100,18,2-8359,2026-03-15,2026-09-08,3103.44,1078.87,2024.57,133.63,Baixado parcialmente,177,Fase 4 - 91+ dias,253.16
95651,103675,DOC-4460,9,684,18,3-4544,2024-05-20,2024-05-28,2510.68,2510.68,0.00,7.28,Baixado,8,Fase 1 - 01 a 29 dias,48.71
45582,103676,DOC-7683,34,704,20,3-9986,2024-12-10,2024-12-14,1784.24,1784.24,0.00,1.54,Baixado,4,Fase 1 - 01 a 29 dias,39.93
42902,103677,DOC-6700,8,670,20,3-8141,2024-03-05,2024-03-09,2831.38,2831.38,0.00,3.57,Baixado,4,Fase 1 - 01 a 29 dias,68.81
61395,103678,DOC-1978,49,840,39,5-7904,2026-07-28,,1578.80,0.00,1578.80,26.37,Em Aberto,47,Fase 2 - 30 a 60 dias,64.24
54296,103679,DOC-7077,44,286,20,2-7581,2024-06-20,2025-09-18,5766.94,1582.48,4184.46,957.28,Baixado parcialmente,455,Fase 4 - 91+ dias,962.25
10356,103680,DOC-8855,8,984,20,7-6516,2026-05-10,2026-08-12,4468.97,4468.97,0.00,99.24,Baixado,94,Fase 4 - 91+ dias,205.23
26387,103681,DOC-6400,2,834,71,3-6721,2025-07-05,2025-08-19,239.76,239.76,0.00,2.42,Baixado,45,Fase 2 - 30 a 60 dias,8.25
75317,103682,DOC-3449,37,839,71,2-9530,2025-09-10,2025-09-14,393.61,393.61,0.00,0.28,Baixado,4,Fase 1 - 01 a 29 dias,9.04
97789,103683,DOC-4468,34,376,71,4-9213,2026-08-25,,692.42,0.00,692.42,4.37,Em Aberto,19,Fase 1 - 01 a 29 dias,20.33
60237,103684,DOC-7637,47,100,18,2-8359,2025-05-15,,3088.70,0.00,3088.70,583.80,Em Aberto,486,Fase 4 - 91+ dias,514.69
69006,103685,DOC-1749,49,840,20,5-8895,2024-11-28,2024-12-28,1622.20,761.78,860.42,13.57,Baixado parcialmente,30,Fase 2 - 30 a 60 dias,45.05
90187,103686,DOC-5139,9,735,20,4-7442,2025-02-25,2025-06-27,1566.87,1566.87,0.00,26.15,Baixado,122,Fase 4 - 91+ dias,104.81
15404,103687,DOC-4381,58,636,71,6-4257,2024-09-28,2024-10-05,597.97,597.97,0.00,1.37,Baixado,7,Fase 1 - 01 a 29 dias,14.69
88492,103688,DOC-5956,21,323,20,3-9348,2026-07-25,,2875.19,0.00,2875.19,30.59,Em Aberto,50,Fase 2 - 30 a 60 dias,94.04
73514,103689,DOC-4704,21,132,18,3-8323,2026-06-15,2026-07-06,4511.61,4511.61,0.00,15.61,Baixado,21,Fase 1 - 01 a 29 dias,127.59
77396,103690,DOC-9120,63,189,20,2-5797,2026-02-15,2026-03-10,2334.34,1516.88,817.46,10.15,Baixado parcialmente,23,Fase 1 - 01 a 29 dias,55.22
38806,103691,DOC-3729,19,858,18,2-7253,2026-01-25,2026-03-19,886.79,886.79,0.00,12.98,Baixado,53,Fase 2 - 30 a 60 dias,30.29
70300,103692,DOC-8080,44,286,20,2-6398,2024-08-20,2024-09-08,3380.93,3380.93,0.00,23.94,Baixado,19,Fase 1 - 01 a 29 dias,91.96
35979,103693,DOC-7625,28,623,71,2-1365,2026-03-20,2026-03-30,556.65,274.52,282.13,1.03,Baixado parcialmente,10,Fase 1 - 01 a 29 dias,12.01
75340,103694,DOC-7577,31,399,18,2-4939,2025-10-25,2025-10-30,1545.55,1545.55,0.00,1.14,Baixado,5,Fase 1 - 01 a 29 dias,36.07
68834,103695,DOC-9884,23,683,18,2-3529,2026-04-25,2026-09-02,1870.82,1870.82,0.00,40.02,Baixado,130,Fase 4 - 91+ dias,105.08
13314,103696,DOC-4635,37,839,20,5-2196,2026-02-10,2026-05-09,4808.46,4808.46,0.00,133.61,Baixado,88,Fase 3 - 61 a 90 dias,260.40
24269,103697,DOC-4126,9,684,18,7-9639,2025-06-20,2025-07-11,1683.37,1683.37,0.00,13.22,Baixado,21,Fase 1 - 01 a 29 dias,44.78
14406,103698,DOC-2207,44,762,18,2-7242,2025-11-15,2025-12-22,2634.43,2634.43,0.00,21.00,Baixado,37,Fase 2 - 30 a 60 dias,86.17
76481,103699,DOC-9308,49,893,20,2-9527,2025-09-05,,3848.68,0.00,3848.68,315.87,Em Aberto,373,Fase 4 - 91+ dias,624.54
45675,103700,DOC-3962,47,100,20,5-7617,2025-05-25,2025-10-25,3192.59,3192.59,0.00,94.41,Baixado,153,Fase 4 - 91+ dias,260.12
64396,103701,DOC-6806,2,620,71,4-1515,2025-01-15,,226.60,0.00,226.60,50.16,Em Aberto,606,Fase 4 - 91+ dias,44.18
61132,103702,DOC-2145,2,620,20,4-3413,2025-08-28,2025-09-05,1203.16,1203.16,0.00,3.14,Baixado,8,Fase 1 - 01 a 29 dias,29.77
63386,103703,DOC-5729,42,689,18,2-9530,2025-05-05,2025-05-07,3562.90,3562.90,0.00,1.16,Baixado,2,Fase 1 - 01 a 29 dias,66.02
17437,103704,DOC-7040,63,189,20,2-7581,2025-02-10,2025-07-01,2318.49,2318.49,0.00,102.15,Baixado,141,Fase 4 - 91+ dias,176.23
58747,103705,DOC-8784,49,840,18,2-1407,2025-10-25,2026-01-12,2894.79,2307.90,586.89,88.34,Baixado parcialmente,79,Fase 3 - 61 a 90 dias,139.76
38806,103706,DOC-9739,19,858,18,2-7253,2026-02-25,2026-04-24,909.31,909.31,0.00,17.24,Baixado,58,Fase 2 - 30 a 60 dias,35.98
49901,103707,DOC-9223,42,689,20,3-8629,2024-12-15,2025-02-08,3099.47,3099.47,0.00,40.79,Baixado,55,Fase 2 - 30 a 60 dias,114.28
69627,103708,DOC-8846,56,720,20,6-7082,2026-01-28,2026-02-15,3471.81,3471.81,0.00,19.58,Baixado,18,Fase 1 - 01 a 29 dias,85.65
78338,103709,DOC-4227,8,984,20,6-8581,2026-03-28,,2519.70,0.00,2519.70,164.33,Em Aberto,169,Fase 4 - 91+ dias,170.22
55781,103710,DOC-5340,42,833,20,2-3744,2026-02-28,,5964.10,0.00,5964.10,285.44,Em Aberto,197,Fase 4 - 91+ dias,505.05
22979,103711,DOC-3849,10,387,71,5-8477,2025-06-25,2025-07-03,420.20,420.20,0.00,1.00,Baixado,8,Fase 1 - 01 a 29 dias,9.90
44936,103712,DOC-2644,47,195,20,3-4583,2025-10-25,2026-01-11,1465.05,1465.05,0.00,24.45,Baixado,78,Fase 3 - 61 a 90 dias,57.83
10011,103713,DOC-2883,44,286,71,2-4468,2026-01-05,2026-01-09,845.23,845.23,0.00,1.30,Baixado,4,Fase 1 - 01 a 29 dias,17.63
71421,103714,DOC-9749,19,913,18,6-4539,2025-05-25,2026-03-13,3234.00,2053.99,1180.01,218.37,Baixado parcialmente,292,Fase 4 - 91+ dias,392.59
55235,103715,DOC-7394,28,130,18,2-3866,2025-08-20,2026-03-27,3503.20,3503.20,0.00,291.42,Baixado,219,Fase 4 - 91+ dias,374.03
30319,103716,DOC-1254,19,913,20,4-1515,2025-08-10,2025-08-14,5391.32,5391.32,0.00,3.52,Baixado,4,Fase 1 - 01 a 29 dias,125.64
97356,103717,DOC-6306,2,834,18,5-9681,2025-09-20,2025-10-21,4580.76,4580.76,0.00,30.65,Baixado,31,Fase 2 - 30 a 60 dias,123.04
45804,103718,DOC-1536,51,312,18,5-4155,2024-02-25,2024-08-09,1414.53,1414.53,0.00,66.17,Baixado,166,Fase 4 - 91+ dias,111.99
87835,103719,DOC-9036,49,840,20,5-4366,2026-03-05,,5784.64,0.00,5784.64,217.61,Em Aberto,192,Fase 4 - 91+ dias,439.74
42593,103720,DOC-2447,21,132,20,3-4026,2025-11-10,2025-12-17,4484.46,4484.46,0.00,29.50,Baixado,37,Fase 2 - 30 a 60 dias,148.50
70300,103721,DOC-4136,44,286,20,2-6398,2025-01-20,2025-03-19,3229.81,3229.81,0.00,30.55,Baixado,58,Fase 2 - 30 a 60 dias,111.73
18379,103722,DOC-2787,42,833,20,6-5468,2024-09-10,2024-09-13,1427.70,1427.70,0.00,1.06,Baixado,3,Fase 1 - 01 a 29 dias,29.16
41753,103723,DOC-6550,19,858,20,3-6814,2025-03-28,2025-03-29,1884.18,1884.18,0.00,0.51,Baixado,1,Fase 1 - 01 a 29 dias,41.95
49396,103724,DOC-1489,25,512,39,2-1445,2024-06-25,2024-07-03,1622.03,1622.03,0.00,3.58,Baixado,8,Fase 1 - 01 a 29 dias,37.38
54244,103725,DOC-7440,23,927,18,7-4543,2025-05-10,2025-05-17,2920.76,2920.76,0.00,4.43,Baixado,7,Fase 1 - 01 a 29 dias,55.78
76481,103726,DOC-4564,49,893,20,2-9527,2024-06-05,2024-06-07,3643.61,2770.74,872.87,1.36,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,86.51
42179,103727,DOC-2289,37,839,18,5-7617,2024-06-10,2024-08-10,2784.71,2784.71,0.00,60.70,Baixado,61,Fase 3 - 61 a 90 dias,104.01
96878,103728,DOC-9409,34,376,71,2-5653,2025-09-15,2025-09-24,872.13,872.13,0.00,2.75,Baixado,9,Fase 1 - 01 a 29 dias,20.20
64196,103729,DOC-9310,21,132,71,7-6919,2026-02-28,2026-05-05,189.22,189.22,0.00,2.23,Baixado,66,Fase 3 - 61 a 90 dias,8.12
51669,103730,DOC-3874,47,195,18,3-8979,2024-09-15,2025-03-08,2124.34,2124.34,0.00,77.78,Baixado,174,Fase 4 - 91+ dias,180.01
60361,103731,DOC-8837,17,792,18,5-7617,2024-02-05,2024-02-10,3498.87,1814.00,1684.87,6.98,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,75.42
51430,103732,DOC-7712,19,858,18,4-2428,2025-10-10,2025-10-15,1620.48,827.09,793.39,2.44,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,36.80
57177,103733,DOC-5273,44,286,18,7-1223,2025-07-15,2025-11-12,2187.95,1174.20,1013.75,101.75,Baixado parcialmente,120,Fase 4 - 91+ dias,139.20
55016,103734,DOC-7795,34,704,20,5-4366,2026-03-10,,4657.97,0.00,4657.97,238.71,Em Aberto,187,Fase 4 - 91+ dias,368.46
78120,103735,DOC-1895,17,792,18,5-8477,2025-10-10,2025-11-10,3475.97,3475.97,0.00,17.35,Baixado,31,Fase 2 - 30 a 60 dias,101.72
64474,103736,DOC-8218,49,840,18,2-3947,2025-02-15,2025-06-22,1888.78,1888.78,0.00,74.13,Baixado,127,Fase 4 - 91+ dias,132.19
79828,103737,DOC-6401,31,399,20,3-3301,2024-02-25,2024-03-27,4247.60,4247.60,0.00,32.06,Baixado,31,Fase 2 - 30 a 60 dias,130.44
83193,103738,DOC-7345,44,762,20,3-6108,2025-09-15,2025-10-26,6203.39,6203.39,0.00,60.47,Baixado,41,Fase 2 - 30 a 60 dias,181.19
55403,103739,DOC-9177,34,704,20,7-6516,2026-01-10,2026-03-18,5439.64,3159.62,2280.02,106.71,Baixado parcialmente,67,Fase 3 - 61 a 90 dias,234.98
70692,103740,DOC-5782,10,785,20,4-1044,2025-09-28,2025-10-04,5826.56,5826.56,0.00,13.75,Baixado,6,Fase 1 - 01 a 29 dias,142.22
22246,103741,DOC-3632,10,387,18,2-4974,2024-12-10,2024-12-22,1891.90,1891.90,0.00,5.57,Baixado,12,Fase 1 - 01 a 29 dias,47.73
40728,103742,DOC-2137,16,529,20,4-8815,2026-06-10,2026-08-14,2829.30,2829.30,0.00,36.57,Baixado,65,Fase 3 - 61 a 90 dias,126.65
59406,103743,DOC-6991,34,376,20,6-8749,2025-11-25,2026-05-15,6148.28,6148.28,0.00,284.98,Baixado,171,Fase 4 - 91+ dias,450.23
89062,103744,DOC-2558,51,312,18,2-5510,2025-02-15,,2773.21,0.00,2773.21,425.18,Em Aberto,575,Fase 4 - 91+ dias,553.34
85625,103745,DOC-4114,47,100,20,2-4100,2025-10-20,,4520.18,0.00,4520.18,292.12,Em Aberto,328,Fase 4 - 91+ dias,599.58
72549,103746,DOC-6188,8,984,71,2-4421,2025-11-05,2025-12-13,250.08,250.08,0.00,3.63,Baixado,38,Fase 2 - 30 a 60 dias,7.75
83271,103747,DOC-5713,10,785,18,6-9188,2024-01-20,2024-01-23,1677.24,1677.24,0.00,0.73,Baixado,3,Fase 1 - 01 a 29 dias,30.52
95932,103748,DOC-3596,37,839,18,5-9689,2025-12-20,2026-02-20,4653.76,4653.76,0.00,71.32,Baixado,62,Fase 3 - 61 a 90 dias,206.33
84942,103749,DOC-3130,58,636,18,3-6775,2025-07-05,2026-05-25,4129.41,4129.41,0.00,445.26,Baixado,324,Fase 4 - 91+ dias,485.67
74851,103750,DOC-1333,10,387,18,4-8651,2025-07-10,2025-07-19,4216.64,3299.20,917.44,15.07,Baixado parcialmente,9,Fase 1 - 01 a 29 dias,101.24
58586,103751,DOC-3021,58,636,71,6-3528,2025-11-05,2025-12-21,284.69,189.94,94.75,2.02,Baixado parcialmente,46,Fase 2 - 30 a 60 dias,11.51
25570,103752,DOC-4922,31,399,39,5-9689,2024-11-25,2024-12-01,1693.60,798.33,895.27,2.31,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,37.78
26387,103753,DOC-1996,2,834,71,3-6721,2024-12-05,2024-12-13,250.27,250.27,0.00,0.34,Baixado,8,Fase 1 - 01 a 29 dias,6.36
91681,103754,DOC-3129,10,387,20,3-7456,2026-01-05,2026-01-16,6590.97,6590.97,0.00,23.91,Baixado,11,Fase 1 - 01 a 29 dias,138.80
40728,103755,DOC-7203,16,529,20,4-8815,2026-08-10,2026-08-15,2886.70,2886.70,0.00,4.70,Baixado,5,Fase 1 - 01 a 29 dias,57.90
51031,103756,DOC-1387,2,620,18,3-1291,2024-10-25,2025-01-11,3424.63,2160.23,1264.40,91.11,Baixado parcialmente,78,Fase 3 - 61 a 90 dias,148.94
32022,103757,DOC-3051,51,312,20,7-8432,2024-07-25,2024-07-28,1362.33,681.80,680.53,1.01,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,29.04
69163,103758,DOC-6733,21,132,18,4-6173,2025-04-05,2025-05-06,1677.57,1677.57,0.00,10.82,Baixado,31,Fase 2 - 30 a 60 dias,54.84
57177,103759,DOC-2782,44,286,18,7-1223,2025-06-15,2025-06-25,2186.28,648.10,1538.18,8.06,Baixado parcialmente,10,Fase 1 - 01 a 29 dias,44.94
74166,103760,DOC-7322,8,984,18,2-7504,2024-03-25,2024-04-04,4227.12,4227.12,0.00,8.43,Baixado,10,Fase 1 - 01 a 29 dias,101.40
17437,103761,DOC-1318,63,189,20,2-7581,2025-11-10,2025-11-19,2288.99,2288.99,0.00,4.55,Baixado,9,Fase 1 - 01 a 29 dias,45.84
67645,103762,DOC-7837,25,512,20,7-1211,2026-03-05,2026-03-12,5931.71,5931.71,0.00,6.88,Baixado,7,Fase 1 - 01 a 29 dias,128.24
70692,103763,DOC-2560,10,785,20,4-1044,2025-11-28,,5966.52,0.00,5966.52,313.44,Em Aberto,289,Fase 4 - 91+ dias,730.35
42902,103764,DOC-7537,8,670,20,3-8141,2026-06-05,2026-06-11,2876.41,2876.41,0.00,3.86,Baixado,6,Fase 1 - 01 a 29 dias,56.56
15564,103765,DOC-4863,17,792,20,6-9700,2025-08-05,,2010.82,0.00,2010.82,287.14,Em Aberto,404,Fase 4 - 91+ dias,272.26
21760,103766,DOC-2009,19,858,39,7-8725,2024-11-28,2024-12-02,2186.66,2186.66,0.00,3.35,Baixado,4,Fase 1 - 01 a 29 dias,50.68
17000,103767,DOC-2528,34,704,20,2-2951,2024-03-25,2024-05-16,4841.58,4841.58,0.00,93.72,Baixado,52,Fase 2 - 30 a 60 dias,174.76
80652,103768,DOC-9454,9,684,18,7-7084,2025-05-20,2025-12-29,2696.87,1224.46,1472.41,163.32,Baixado parcialmente,223,Fase 4 - 91+ dias,223.07
98090,103769,DOC-9416,21,132,20,4-1465,2024-02-15,2024-02-18,4515.71,2028.11,2487.60,2.32,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,83.54
36639,103770,DOC-8828,31,532,71,5-1753,2026-06-28,,211.62,0.00,211.62,3.50,Em Aberto,77,Fase 3 - 61 a 90 dias,9.68
41372,103771,DOC-7203,25,512,20,2-3947,2024-03-28,2024-05-23,2801.69,2801.69,0.00,23.42,Baixado,56,Fase 2 - 30 a 60 dias,99.83
72140,103772,DOC-2673,9,684,20,5-8755,2026-05-25,2026-08-03,4310.24,4310.24,0.00,49.87,Baixado,70,Fase 3 - 61 a 90 dias,189.47
96824,103773,DOC-5084,47,100,71,3-3006,2025-11-25,2025-12-29,712.61,712.61,0.00,9.68,Baixado,34,Fase 2 - 30 a 60 dias,25.24
85825,103774,DOC-9805,17,363,18,3-3372,2025-05-28,2025-07-02,874.17,874.17,0.00,7.41,Baixado,35,Fase 2 - 30 a 60 dias,27.63
93461,103775,DOC-6052,28,130,20,4-6351,2024-07-15,2024-12-28,2992.82,2992.82,0.00,146.24,Baixado,166,Fase 4 - 91+ dias,218.14
51451,103776,DOC-8906,19,913,18,4-8132,2026-01-28,,4381.88,0.00,4381.88,380.19,Em Aberto,228,Fase 4 - 91+ dias,481.53
98834,103777,DOC-3123,44,762,71,5-4366,2024-10-10,2024-10-13,598.19,305.81,292.38,0.36,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,13.30
70596,103778,DOC-9422,23,683,20,6-3503,2025-07-05,2025-09-21,5997.18,5997.18,0.00,97.70,Baixado,78,Fase 3 - 61 a 90 dias,268.41
15564,103779,DOC-8635,17,792,20,6-9700,2026-01-05,,2159.59,0.00,2159.59,168.21,Em Aberto,251,Fase 4 - 91+ dias,250.92
96878,103780,DOC-4082,34,376,71,2-5653,2024-10-15,2024-11-06,871.42,871.42,0.00,3.75,Baixado,22,Fase 1 - 01 a 29 dias,24.62
35109,103781,DOC-9439,42,833,18,3-1548,2026-06-25,2026-09-08,1277.44,1277.44,0.00,21.86,Baixado,75,Fase 3 - 61 a 90 dias,63.57
81418,103782,DOC-1525,47,100,20,2-5624,2024-07-28,2024-10-16,1868.11,1868.11,0.00,54.45,Baixado,80,Fase 3 - 61 a 90 dias,82.81
59640,103783,DOC-7100,42,689,20,4-7789,2026-03-05,2026-04-05,6700.08,6700.08,0.00,69.76,Baixado,31,Fase 2 - 30 a 60 dias,207.00
41478,103784,DOC-7342,44,286,20,2-8130,2025-02-20,,4445.00,0.00,4445.00,497.76,Em Aberto,570,Fase 4 - 91+ dias,851.95
33645,103785,DOC-8113,31,532,39,4-5557,2024-10-10,2025-03-15,1225.21,1225.21,0.00,53.50,Baixado,156,Fase 4 - 91+ dias,80.80
29652,103786,DOC-4741,34,376,71,4-7713,2026-03-25,2026-05-24,730.32,730.32,0.00,8.10,Baixado,60,Fase 2 - 30 a 60 dias,30.30
40813,103787,DOC-6387,42,833,39,6-9545,2024-08-10,2024-09-25,948.94,948.94,0.00,7.39,Baixado,46,Fase 2 - 30 a 60 dias,30.80
76481,103788,DOC-3595,49,893,20,2-9527,2026-02-05,,3592.95,0.00,3592.95,310.58,Em Aberto,220,Fase 4 - 91+ dias,300.51
58946,103789,DOC-7899,10,387,20,7-2327,2025-07-10,2025-07-15,1984.81,1984.81,0.00,3.93,Baixado,5,Fase 1 - 01 a 29 dias,39.48
22024,103790,DOC-2816,58,636,71,3-4093,2025-12-15,2026-06-17,524.16,524.16,0.00,17.31,Baixado,184,Fase 4 - 91+ dias,47.24
56069,103791,DOC-9298,28,623,67,5-6615,2024-12-28,2025-05-03,584.15,467.01,117.14,11.75,Baixado parcialmente,126,Fase 4 - 91+ dias,34.48
55229,103792,DOC-6576,44,286,20,2-4421,2024-08-05,2025-01-25,3419.94,3419.94,0.00,138.22,Baixado,173,Fase 4 - 91+ dias,271.25
75253,103793,DOC-4641,16,658,20,6-7835,2024-01-10,2024-07-15,1360.71,1360.71,0.00,74.17,Baixado,187,Fase 4 - 91+ dias,118.89
37111,103794,DOC-1043,28,623,20,6-8542,2026-08-28,,902.91,0.00,902.91,4.49,Em Aberto,16,Fase 1 - 01 a 29 dias,23.71
10356,103795,DOC-5774,8,984,20,7-6516,2026-01-10,,4483.03,0.00,4483.03,170.91,Em Aberto,246,Fase 4 - 91+ dias,425.69
54556,103796,DOC-6715,56,720,18,7-7394,2025-01-15,2025-03-19,2241.47,2241.47,0.00,21.78,Baixado,63,Fase 3 - 61 a 90 dias,87.82
69627,103797,DOC-5115,56,720,20,6-7082,2024-02-28,2024-02-28,3340.74,2419.25,921.49,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
69006,103798,DOC-5285,49,840,20,5-8895,2025-12-28,2026-01-28,1536.12,1536.12,0.00,9.88,Baixado,31,Fase 2 - 30 a 60 dias,44.57
98807,103799,DOC-7555,2,834,18,4-4455,2026-01-25,2026-01-27,1048.90,1048.90,0.00,0.36,Baixado,2,Fase 1 - 01 a 29 dias,18.72
44985,103800,DOC-2637,42,689,20,5-3578,2026-07-10,,4381.70,0.00,4381.70,105.45,Em Aberto,65,Fase 3 - 61 a 90 dias,171.10
52634,103801,DOC-7499,47,100,71,7-3064,2025-09-28,2025-11-07,540.52,540.52,0.00,5.52,Baixado,40,Fase 2 - 30 a 60 dias,17.41
42697,103802,DOC-3932,47,195,18,6-1409,2024-04-05,2024-06-17,1370.56,989.50,381.06,37.87,Baixado parcialmente,73,Fase 3 - 61 a 90 dias,58.82
42593,103803,DOC-7847,21,132,20,3-4026,2026-08-10,,4337.58,0.00,4337.58,28.88,Em Aberto,34,Fase 2 - 30 a 60 dias,154.10
63733,103804,DOC-2972,42,689,20,2-5925,2025-05-28,2025-09-22,4041.52,4041.52,0.00,103.99,Baixado,117,Fase 4 - 91+ dias,235.22
18155,103805,DOC-9605,19,858,39,6-8749,2025-09-28,2025-10-07,1156.20,1156.20,0.00,3.69,Baixado,9,Fase 1 - 01 a 29 dias,29.12
22590,103806,DOC-8401,17,792,71,6-8224,2025-04-10,2025-10-29,570.69,463.18,107.51,31.88,Baixado parcialmente,202,Fase 4 - 91+ dias,46.78
82464,103807,DOC-4983,10,387,18,4-5620,2024-08-15,2024-09-29,1848.66,1848.66,0.00,22.13,Baixado,45,Fase 2 - 30 a 60 dias,70.67
71426,103808,DOC-3874,19,858,20,4-1465,2024-10-25,2024-11-08,1752.67,1752.67,0.00,3.44,Baixado,14,Fase 1 - 01 a 29 dias,42.11
15469,103809,DOC-5831,28,623,18,2-2091,2025-09-05,2025-10-04,4032.95,2963.68,1069.27,27.20,Baixado parcialmente,29,Fase 1 - 01 a 29 dias,129.22
13257,103810,DOC-1349,19,913,20,2-4988,2025-11-25,,4368.21,0.00,4368.21,226.58,Em Aberto,292,Fase 4 - 91+ dias,518.14
64474,103811,DOC-5856,49,840,18,2-3947,2025-04-15,,1838.26,0.00,1838.26,247.18,Em Aberto,516,Fase 4 - 91+ dias,357.25
29826,103812,DOC-9426,42,689,18,2-5813,2024-11-28,2024-12-02,2393.54,615.93,1777.61,2.19,Baixado parcialmente,4,Fase 1 - 01 a 29 dias,55.48
59612,103813,DOC-1585,31,532,18,5-6557,2024-11-20,2024-11-23,3567.38,2795.73,771.65,1.55,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,78.94
75717,103814,DOC-6620,9,735,39,4-2238,2025-08-05,2025-09-19,939.27,939.27,0.00,8.06,Baixado,45,Fase 2 - 30 a 60 dias,31.62
67379,103815,DOC-1989,56,720,20,4-3413,2025-11-15,2025-12-27,3293.27,3293.27,0.00,45.77,Baixado,42,Fase 2 - 30 a 60 dias,97.40
64474,103816,DOC-6540,49,840,18,2-3947,2025-03-15,2025-06-13,1753.37,1753.37,0.00,47.73,Baixado,90,Fase 3 - 61 a 90 dias,75.52
30319,103817,DOC-4862,19,913,20,4-1515,2026-01-10,2026-02-17,5480.20,5480.20,0.00,34.98,Baixado,38,Fase 2 - 30 a 60 dias,204.20
22246,103818,DOC-8280,10,387,18,2-4974,2024-08-10,2024-09-09,1979.47,1979.47,0.00,21.66,Baixado,30,Fase 2 - 30 a 60 dias,60.26
60138,103819,DOC-1423,19,858,18,2-8379,2025-05-15,2025-06-24,1797.07,1797.07,0.00,9.76,Baixado,40,Fase 2 - 30 a 60 dias,60.74
69163,103820,DOC-2932,21,132,18,4-6173,2025-03-05,2025-03-07,1623.43,1623.43,0.00,0.67,Baixado,2,Fase 1 - 01 a 29 dias,29.94
44444,103821,DOC-2973,37,699,71,6-5997,2026-01-15,,881.71,0.00,881.71,40.61,Em Aberto,241,Fase 4 - 91+ dias,87.65
74536,103822,DOC-5339,9,735,20,3-5467,2026-08-20,,2780.74,0.00,2780.74,15.68,Em Aberto,24,Fase 1 - 01 a 29 dias,88.56
15469,103823,DOC-4516,28,623,18,2-2091,2026-05-05,2026-05-24,3953.72,3953.72,0.00,23.13,Baixado,19,Fase 1 - 01 a 29 dias,108.48
88779,103824,DOC-9919,23,683,20,4-2238,2025-12-15,2026-01-29,4936.86,3803.43,1133.43,35.02,Baixado parcialmente,45,Fase 2 - 30 a 60 dias,186.01
31638,103825,DOC-8298,28,130,20,7-8088,2025-07-15,,962.11,0.00,962.11,124.47,Em Aberto,425,Fase 4 - 91+ dias,168.39
60592,103826,DOC-8728,10,387,18,5-8895,2024-08-05,2024-10-09,1814.20,779.02,1035.18,21.91,Baixado parcialmente,65,Fase 3 - 61 a 90 dias,72.81
22590,103827,DOC-8895,17,792,71,6-8224,2026-06-10,2026-07-04,569.65,569.65,0.00,3.32,Baixado,24,Fase 1 - 01 a 29 dias,15.07
43289,103828,DOC-6396,19,913,20,6-8839,2025-07-05,2025-10-01,5079.34,5079.34,0.00,97.05,Baixado,88,Fase 3 - 61 a 90 dias,285.92
59406,103829,DOC-1921,34,376,20,6-8749,2026-05-25,2026-05-29,5855.37,5855.37,0.00,8.14,Baixado,4,Fase 1 - 01 a 29 dias,129.62
85625,103830,DOC-7218,47,100,20,2-4100,2025-02-20,2025-03-14,4393.66,2308.92,2084.74,26.68,Baixado parcialmente,22,Fase 1 - 01 a 29 dias,104.11
25623,103831,DOC-8907,19,858,20,4-6375,2026-06-10,2026-08-05,3506.18,3506.18,0.00,63.67,Baixado,56,Fase 2 - 30 a 60 dias,130.47
60402,103832,DOC-6319,44,762,20,5-7925,2024-12-15,2024-12-24,2561.31,2561.31,0.00,7.20,Baixado,9,Fase 1 - 01 a 29 dias,57.37
68696,103833,DOC-6458,23,927,20,6-2792,2025-04-20,2025-11-04,1851.93,1851.93,0.00,145.36,Baixado,198,Fase 4 - 91+ dias,156.05
